transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T101662,2023-05-08T20:54:25.806686,ACC132757,ACC791067,989.0,deposit,travel,Singapore,mobile,False,,,-1.71,9,0.57,UPI,250.221.91.160,D6264959
T101663,2023-09-06T15:57:34.649198,ACC837815,ACC263678,259.84,deposit,restaurant,Berlin,pos,False,,,0.44,13,0.68,UPI,180.101.219.249,D5029094
T101664,2023-05-16T04:48:22.879654,ACC934229,ACC473341,68.63,payment,retail,Singapore,mobile,False,,,0.86,7,0.27,UPI,43.109.118.176,D2786278
T101665,2023-10-03T17:44:47.432728,ACC107656,ACC178025,7.54,transfer,utilities,New York,pos,False,,,0.89,6,0.49,wire_transfer,158.116.221.207,D4775141
T101666,2023-04-26T09:33:30.735876,ACC909386,ACC862503,53.2,payment,other,London,atm,False,,,0.57,1,0.66,card,233.116.186.223,D7119614
T101667,2023-07-24T19:54:20.837688,ACC508768,ACC964406,1077.39,deposit,entertainment,Toronto,web,False,,,1.61,8,0.9,UPI,241.135.34.72,D9499000
T101668,2023-11-13T00:29:38.807358,ACC509301,ACC550011,889.71,deposit,travel,Tokyo,web,False,,,0.17,9,0.63,ACH,85.165.81.193,D2385938
T101669,2023-12-04T17:52:14.208759,ACC612996,ACC928079,339.89,withdrawal,restaurant,Sydney,pos,False,,,-0.58,15,0.96,wire_transfer,139.193.190.109,D4034385
T101670,2023-05-18T05:06:49.773657,ACC393773,ACC400322,492.9,deposit,travel,London,atm,False,,,0.51,7,0.51,card,9.173.73.29,D4457407
T101671,2023-07-22T12:55:25.865998,ACC774725,ACC666099,883.18,deposit,utilities,Singapore,pos,False,,,2.2,4,0.54,wire_transfer,143.254.41.133,D7408927
T101672,2023-09-03T00:51:49.423191,ACC129256,ACC178119,5.94,transfer,utilities,Berlin,web,False,,,-0.04,4,0.11,wire_transfer,226.86.106.199,D1191560
T101673,2023-03-14T01:24:46.150598,ACC605081,ACC915488,95.16,payment,grocery,Singapore,pos,False,,,0.35,19,0.01,card,215.247.222.55,D4980198
T101674,2023-10-11T13:12:05.004575,ACC251394,ACC876431,18.94,transfer,retail,Singapore,pos,False,,,-0.14,14,0.19,UPI,48.255.75.21,D5730150
T101675,2023-07-19T19:27:26.329012,ACC513927,ACC688161,1243.34,deposit,grocery,London,pos,False,,,-0.34,2,0.23,ACH,82.198.152.168,D7721048
T101676,2023-04-05T05:42:53.398267,ACC589966,ACC413011,873.7,deposit,travel,Dubai,mobile,False,,,-0.3,8,0.61,wire_transfer,10.198.128.16,D9162832
T101677,2023-08-24T18:42:53.328696,ACC412861,ACC237036,48.56,transfer,travel,Singapore,mobile,False,,,-1.49,18,0.07,card,191.51.96.203,D3385745
T101678,2023-08-01T03:05:45.734903,ACC111298,ACC584831,13.06,transfer,entertainment,London,atm,False,,,0.69,13,0.73,ACH,174.87.205.1,D3358804
T101679,2023-03-06T03:16:27.149010,ACC699142,ACC870672,999.38,deposit,other,Toronto,atm,False,,,0.31,5,0.86,card,118.101.188.118,D9447086
T101680,2023-10-30T07:23:28.644109,ACC815593,ACC979960,1334.31,deposit,retail,Dubai,atm,False,,,0.12,3,0.48,UPI,173.129.193.111,D6790843
T101681,2023-02-14T18:45:05.146079,ACC870079,ACC185445,31.51,transfer,retail,London,web,False,,,1.8,7,0.09,ACH,169.188.246.6,D4700165
T101682,2023-05-05T11:32:34.770710,ACC575839,ACC204822,130.4,payment,other,London,pos,False,,,0.33,17,0.45,card,29.155.37.66,D5255527
T101683,2023-11-30T02:16:00.708149,ACC500542,ACC105046,9.28,transfer,travel,Dubai,atm,False,,,0.86,18,0.59,ACH,106.122.229.197,D5343078
T101684,2023-02-12T19:03:25.291531,ACC575576,ACC901074,82.92,payment,other,Singapore,pos,False,,,0.81,10,0.32,card,232.119.40.241,D4965030
T101685,2023-01-17T13:45:32.704126,ACC285647,ACC377030,189.32,payment,other,Toronto,pos,False,,,0.05,11,0.12,wire_transfer,0.154.143.22,D6091391
T101686,2023-09-14T09:58:02.520576,ACC860596,ACC940950,426.58,withdrawal,travel,London,atm,False,,,0.91,10,0.16,UPI,26.232.184.153,D9008084
T101687,2023-06-01T01:45:19.429276,ACC210295,ACC212724,701.19,deposit,other,Singapore,pos,False,,,0.11,15,0.36,wire_transfer,179.214.174.236,D3514200
T101688,2023-07-07T08:48:28.683366,ACC259069,ACC274503,46.49,payment,utilities,Sydney,atm,False,,,1.42,7,0.58,wire_transfer,132.194.178.213,D1191390
T101689,2023-11-05T03:22:28.471375,ACC858712,ACC718799,92.59,withdrawal,online,London,web,False,,,-0.53,14,0.78,ACH,243.17.226.225,D8654021
T101690,2023-06-10T16:55:40.651154,ACC591139,ACC142866,357.35,withdrawal,online,Tokyo,pos,False,,,-1.33,15,0.07,ACH,43.28.224.122,D6999371
T101691,2023-02-15T16:15:20.500524,ACC726077,ACC539817,194.45,withdrawal,entertainment,New York,pos,False,,,0.03,10,0.2,ACH,118.98.123.26,D3400778
T101692,2023-03-21T11:18:50.824981,ACC340947,ACC364483,16.12,transfer,online,New York,pos,False,,,1.25,13,0.57,card,132.116.1.204,D6767836
T101693,2023-08-28T02:14:40.379515,ACC457589,ACC558905,76.46,payment,restaurant,Tokyo,atm,False,,,-2.12,5,0.51,card,124.246.24.16,D7417959
T101694,2023-11-11T18:36:58.810957,ACC366137,ACC656859,31.96,transfer,grocery,Singapore,atm,False,,,2.0,17,0.78,ACH,131.85.185.179,D6218019
T101695,2023-11-27T19:32:41.990570,ACC941127,ACC106775,14.84,transfer,utilities,Singapore,pos,False,,,1.59,5,0.37,wire_transfer,15.245.217.228,D7658665
T101696,2023-01-11T05:08:17.096632,ACC144085,ACC339793,413.94,withdrawal,entertainment,London,web,False,,,0.23,3,0.62,card,166.205.212.106,D3209870
T101697,2023-07-17T16:55:24.003517,ACC693347,ACC649960,0.84,payment,entertainment,Singapore,web,False,,,-0.13,9,0.8,card,158.185.209.88,D2897507
T101698,2023-06-23T20:16:17.839359,ACC705487,ACC511358,25.73,transfer,grocery,London,pos,False,,,0.16,18,0.56,card,3.241.2.9,D6438861
T101699,2023-01-29T17:22:06.989701,ACC287482,ACC652674,23.06,payment,grocery,Toronto,mobile,False,,,1.68,1,0.15,ACH,81.1.42.250,D7054097
T101700,2023-04-19T22:36:11.620574,ACC170069,ACC517699,33.83,transfer,other,Tokyo,mobile,False,,,0.54,14,0.13,card,238.163.9.50,D6964496
T101701,2023-03-05T07:59:14.744761,ACC813604,ACC698896,102.43,payment,grocery,Sydney,web,False,,,-0.58,8,0.87,card,203.28.246.174,D5904897
T101702,2023-09-26T12:06:50.350390,ACC311459,ACC114047,21.61,transfer,other,Tokyo,web,False,,,-1.26,1,0.43,ACH,45.132.171.228,D3575791
T101703,2023-03-26T03:05:28.154404,ACC609006,ACC179143,36.68,transfer,restaurant,London,pos,False,,,0.94,4,0.36,card,54.221.254.247,D3218526
T101704,2023-01-11T06:43:44.349278,ACC467418,ACC177189,131.53,withdrawal,retail,London,web,False,,,0.5,5,0.97,wire_transfer,230.1.137.101,D8996310
T101705,2023-08-03T08:53:50.913837,ACC269371,ACC722214,1362.42,deposit,restaurant,Toronto,atm,False,,,0.51,3,0.43,card,108.227.42.144,D3766121
T101706,2023-12-22T22:41:49.337048,ACC450483,ACC970831,64.75,payment,grocery,London,atm,False,,,-0.55,8,0.58,ACH,81.197.66.177,D2337621
T101707,2023-07-09T11:04:18.024991,ACC349282,ACC826768,1097.06,deposit,entertainment,Sydney,pos,False,,,1.74,8,0.76,UPI,222.236.245.87,D5326558
T101708,2023-04-20T06:18:24.298161,ACC420567,ACC307149,12.65,transfer,grocery,Singapore,pos,False,,,-1.6,12,0.48,ACH,172.207.157.114,D9699445
T101709,2023-11-14T02:58:08.957534,ACC145099,ACC975474,443.95,withdrawal,retail,Berlin,atm,False,,,-1.22,10,0.13,card,241.214.25.15,D1836164
T101710,2023-07-27T04:23:15.315675,ACC730621,ACC169012,228.51,payment,restaurant,Singapore,web,False,,,-0.71,6,0.41,UPI,70.64.187.133,D3580163
T101711,2023-12-04T03:06:08.688339,ACC532633,ACC919871,426.53,withdrawal,retail,London,atm,False,,,0.42,4,0.68,card,75.238.123.55,D2906711
T101712,2023-10-02T17:45:54.126726,ACC959404,ACC291133,69.13,payment,grocery,London,atm,False,,,0.86,19,0.97,UPI,6.5.33.136,D3111810
T101713,2023-12-02T12:14:22.167841,ACC327989,ACC445987,18.97,transfer,other,Sydney,web,False,,,-0.22,19,0.54,ACH,124.165.213.212,D9074865
T101714,2023-10-15T12:38:44.358119,ACC470054,ACC361301,1062.54,deposit,entertainment,Tokyo,pos,False,,,-0.06,8,0.4,ACH,5.21.103.73,D1266744
T101715,2023-07-30T15:55:42.109367,ACC767056,ACC158303,171.64,payment,grocery,Singapore,pos,False,,,-1.12,10,0.3,card,231.250.127.166,D6336813
T101716,2023-04-05T20:54:52.677905,ACC849101,ACC397942,358.62,withdrawal,utilities,London,pos,False,,,-1.31,2,0.73,UPI,226.186.137.115,D4295932
T101717,2023-04-22T21:36:24.116100,ACC817131,ACC702478,291.24,payment,retail,Sydney,atm,False,,,-0.93,19,0.87,ACH,177.89.240.113,D6609862
T101718,2023-06-16T23:27:38.689202,ACC967419,ACC936914,814.17,deposit,utilities,Berlin,mobile,False,,,0.1,7,0.05,UPI,117.216.158.51,D3998312
T101719,2023-02-26T07:08:12.622011,ACC365812,ACC122689,9.15,transfer,utilities,Singapore,web,False,,,0.91,8,0.23,card,22.165.37.204,D1808624
T101720,2023-02-15T23:29:53.605646,ACC442521,ACC200492,2061.88,deposit,other,London,atm,False,,,-0.89,2,0.8,wire_transfer,136.26.139.77,D3555381
T101721,2023-11-24T16:21:43.435812,ACC807897,ACC413685,37.97,transfer,online,Sydney,mobile,False,,,1.77,19,0.62,card,190.190.44.67,D6381156
T101722,2023-03-26T22:18:54.453651,ACC609937,ACC908132,1314.78,deposit,travel,Berlin,atm,False,,,-0.96,10,0.61,card,130.35.240.56,D6589859
T101723,2023-09-10T23:58:37.760778,ACC475329,ACC620279,1622.23,deposit,online,Dubai,web,False,,,1.34,17,0.63,ACH,67.142.209.125,D1292752
T101724,2023-11-04T02:29:06.136586,ACC226169,ACC881168,27.91,payment,entertainment,London,atm,False,,,0.04,1,0.46,UPI,37.160.21.148,D3581052
T101725,2023-01-21T18:28:41.543725,ACC689695,ACC791567,143.65,payment,restaurant,Dubai,pos,False,,,0.53,3,0.31,UPI,110.216.12.21,D1636561
T101726,2023-02-09T23:30:19.990681,ACC398350,ACC902465,7.5,payment,travel,New York,web,False,,,-1.2,17,0.56,ACH,106.19.143.200,D2922336
T101727,2023-05-22T03:15:14.090911,ACC681815,ACC648408,1327.74,deposit,online,Singapore,atm,False,,,0.11,17,0.82,card,180.215.23.179,D1590299
T101728,2023-08-30T16:56:38.600087,ACC450299,ACC519702,106.96,withdrawal,online,Singapore,web,False,,,2.43,16,0.16,card,0.57.148.229,D3589358
T101729,2023-08-20T08:43:00.984272,ACC321017,ACC468789,28.15,payment,grocery,New York,pos,False,,,0.18,1,0.96,ACH,113.25.204.227,D9731347
T101730,2023-10-06T05:39:32.640523,ACC759355,ACC697366,16.41,transfer,travel,Sydney,atm,False,,,-0.53,15,0.89,wire_transfer,133.198.246.134,D1592547
T101731,2023-12-11T23:51:26.231036,ACC652447,ACC640123,1.71,payment,other,Toronto,mobile,False,,,-0.42,16,0.89,wire_transfer,43.217.155.181,D8232780
T101732,2023-01-18T11:00:00.772787,ACC737135,ACC934252,70.47,transfer,online,Berlin,atm,False,,,0.39,2,0.92,ACH,224.107.75.8,D1543119
T101733,2023-02-19T19:59:44.817129,ACC975450,ACC462913,40.0,payment,restaurant,Berlin,web,False,,,-0.19,16,0.48,UPI,123.9.102.50,D7350648
T101734,2023-07-01T10:19:50.080224,ACC604397,ACC213524,533.78,withdrawal,online,London,atm,False,,,-1.43,1,0.85,wire_transfer,73.134.29.70,D7290592
T101735,2023-12-16T01:28:15.935608,ACC453386,ACC436854,1251.97,deposit,retail,Toronto,atm,False,,,-0.44,17,0.99,card,18.106.253.205,D8688119
T101736,2023-03-29T03:15:27.449914,ACC601544,ACC241667,24.0,transfer,online,London,pos,False,,,1.78,10,0.25,ACH,112.30.14.15,D2333249
T101737,2023-04-17T15:35:43.281475,ACC265033,ACC744966,17.97,transfer,utilities,New York,pos,False,,,0.15,4,0.44,wire_transfer,211.160.138.211,D7500935
T101738,2023-02-26T11:48:37.241254,ACC620650,ACC826859,645.84,withdrawal,restaurant,London,pos,False,,,0.36,11,0.63,ACH,28.2.84.65,D5191144
T101739,2023-01-14T22:13:46.786628,ACC400909,ACC140845,31.21,transfer,online,Singapore,pos,False,,,0.46,6,0.36,card,188.22.134.52,D9666820
T101740,2023-11-07T18:21:49.492162,ACC909713,ACC631461,1212.63,deposit,restaurant,London,pos,False,,,-1.43,4,0.85,UPI,111.65.249.150,D5620628
T101741,2023-06-28T03:36:29.437694,ACC135279,ACC712057,113.27,payment,utilities,Dubai,mobile,False,,,0.66,5,0.47,wire_transfer,165.144.155.155,D3605380
T101742,2023-01-06T14:45:47.923028,ACC938068,ACC372128,240.87,withdrawal,grocery,Dubai,web,False,,,0.04,15,0.08,card,187.21.115.37,D2843426
T101743,2023-11-30T10:22:56.003834,ACC829232,ACC259907,132.04,payment,online,London,atm,False,,,1.11,20,0.76,card,209.3.196.43,D1411163
T101744,2023-04-07T07:57:42.885979,ACC625714,ACC695445,875.1,deposit,travel,Tokyo,atm,False,,,1.45,5,0.89,UPI,248.209.108.148,D2063516
T101745,2023-12-20T21:53:02.896664,ACC374552,ACC182304,16.66,transfer,travel,Berlin,mobile,False,,,-0.41,4,0.94,card,53.159.4.175,D2441563
T101746,2023-09-12T20:17:25.402066,ACC264178,ACC430157,1593.05,deposit,other,New York,atm,False,,,-1.12,14,0.0,wire_transfer,140.24.197.232,D2679189
T101747,2023-04-19T16:11:26.784197,ACC581056,ACC652145,305.71,withdrawal,travel,New York,web,False,,,0.36,9,0.81,card,181.199.139.161,D8949066
T101748,2023-02-15T20:15:18.297230,ACC579959,ACC444061,78.46,payment,grocery,New York,pos,False,,,0.69,15,0.27,wire_transfer,230.1.117.126,D2787488
T101749,2023-09-16T22:14:45.226284,ACC884118,ACC744738,19.53,transfer,travel,Tokyo,pos,False,,,0.12,3,0.0,wire_transfer,197.8.114.85,D8157618
T101750,2023-10-05T15:31:09.304832,ACC467623,ACC345097,971.51,deposit,retail,Toronto,pos,False,,,0.08,2,0.08,UPI,207.170.151.208,D2587478
T101751,2023-03-02T18:54:50.615928,ACC515408,ACC139271,48.0,payment,grocery,New York,mobile,False,,,1.52,15,0.29,wire_transfer,204.237.153.193,D9704445
T101752,2023-08-05T08:39:07.535082,ACC364582,ACC641866,1355.69,deposit,other,New York,web,False,,,0.08,2,0.92,UPI,233.239.2.36,D8457737
T101753,2023-06-27T18:52:13.827761,ACC785603,ACC603810,41.5,transfer,grocery,Berlin,web,False,,,-0.21,15,0.53,card,56.37.226.54,D8098844
T101754,2023-10-31T18:36:39.857286,ACC391537,ACC746014,1781.56,deposit,entertainment,London,atm,False,,,-0.65,12,0.33,wire_transfer,216.229.143.116,D4898389
T101755,2023-03-28T00:39:04.318445,ACC644192,ACC417758,116.1,payment,restaurant,Toronto,web,False,,,2.32,19,0.99,ACH,245.13.108.119,D7043037
T101756,2023-03-30T23:42:54.501806,ACC893909,ACC158092,30.31,transfer,entertainment,Dubai,pos,False,,,0.22,4,0.96,wire_transfer,244.233.120.53,D8624069
T101757,2023-03-21T18:09:13.697392,ACC418178,ACC900429,121.36,payment,entertainment,Sydney,pos,False,,,0.96,7,0.79,ACH,178.192.168.124,D3574192
T101758,2023-11-13T21:01:44.748992,ACC951517,ACC506868,253.07,payment,travel,Sydney,mobile,False,,,-0.1,4,0.89,ACH,246.199.225.17,D8221267
T101759,2023-01-03T14:21:54.324044,ACC686379,ACC772225,1063.34,deposit,other,Berlin,atm,False,,,0.66,20,0.13,UPI,62.198.69.173,D1411001
T101760,2023-05-25T06:26:41.733630,ACC684363,ACC742101,0.01,withdrawal,restaurant,Sydney,pos,False,,,-1.5,18,0.69,wire_transfer,229.7.52.151,D6497182
T101761,2023-05-12T15:01:27.746465,ACC988096,ACC341986,56.52,withdrawal,grocery,Tokyo,pos,False,,,1.08,18,0.99,card,203.77.185.164,D3116331
T101762,2023-08-10T09:59:23.583961,ACC157420,ACC445261,1968.15,deposit,entertainment,Dubai,mobile,False,,,0.39,4,0.67,card,28.42.167.217,D2238151
T101763,2023-06-02T07:50:11.806391,ACC582002,ACC301878,13.35,transfer,grocery,London,web,False,,,0.12,8,0.0,card,71.98.155.192,D1859563
T101764,2023-10-07T19:03:33.822707,ACC843320,ACC959746,182.08,payment,other,Tokyo,web,False,,,0.7,9,0.53,ACH,252.238.125.211,D7086784
T101765,2023-12-21T19:10:53.141526,ACC539343,ACC173617,0.01,withdrawal,entertainment,London,web,False,,,0.35,1,0.41,ACH,41.203.147.62,D9064677
T101766,2023-05-22T03:24:02.915181,ACC760281,ACC757853,664.4,withdrawal,retail,Tokyo,web,False,,,-0.04,14,0.61,UPI,216.96.162.33,D7942866
T101767,2023-11-06T22:07:20.198001,ACC387220,ACC115676,200.61,withdrawal,entertainment,Berlin,mobile,False,,,0.5,6,0.98,ACH,71.76.205.232,D2706225
T101768,2023-03-06T14:17:26.588449,ACC352077,ACC583493,6.5,transfer,restaurant,Tokyo,web,False,,,0.55,9,0.26,wire_transfer,142.127.219.222,D9511008
T101769,2023-02-11T08:34:43.795515,ACC177998,ACC424125,183.98,withdrawal,utilities,New York,pos,False,,,1.27,1,0.6,wire_transfer,12.164.255.245,D2428964
T101770,2023-11-04T08:22:53.869229,ACC836604,ACC464610,874.77,deposit,online,Tokyo,pos,False,,,0.3,12,0.58,UPI,77.8.136.199,D4949030
T101771,2023-06-20T22:20:51.920046,ACC532491,ACC287252,17.87,payment,online,New York,web,False,,,-0.14,7,0.32,ACH,152.37.3.89,D6359899
T101772,2023-05-07T14:34:36.074065,ACC718069,ACC695354,46.77,payment,other,Berlin,pos,False,,,-0.76,16,0.85,ACH,161.177.34.74,D5275772
T101773,2023-09-21T01:33:00.476473,ACC815327,ACC189483,1240.54,deposit,travel,Singapore,web,False,,,-0.56,15,0.01,UPI,217.75.181.201,D8768126
T101774,2023-11-12T01:31:26.948857,ACC208433,ACC268100,56.08,transfer,grocery,Tokyo,web,False,,,0.17,2,0.36,ACH,127.16.74.85,D5240376
T101775,2023-12-30T14:25:20.252264,ACC246082,ACC636112,74.85,payment,utilities,Tokyo,mobile,False,,,0.03,16,0.68,card,103.42.87.225,D4850836
T101776,2023-09-19T21:31:02.381809,ACC899535,ACC404724,99.82,transfer,entertainment,Tokyo,mobile,False,,,0.24,15,0.84,UPI,151.70.240.129,D2163579
T101777,2023-06-10T08:50:13.019941,ACC267945,ACC613861,116.8,payment,utilities,Dubai,atm,False,,,0.27,6,0.62,card,167.180.169.46,D1326890
T101778,2023-01-08T03:29:11.545338,ACC184687,ACC133933,1275.92,deposit,grocery,Sydney,web,False,,,-0.56,2,0.01,ACH,214.5.231.68,D3164293
T101779,2023-03-29T20:53:36.616813,ACC260999,ACC882051,345.07,withdrawal,retail,Berlin,atm,False,,,0.26,9,0.2,ACH,233.169.104.58,D8293710
T101780,2023-10-08T07:28:32.829618,ACC990682,ACC687469,617.85,deposit,travel,Dubai,pos,False,,,1.36,14,0.61,ACH,241.156.4.127,D4461832
T101781,2023-11-10T13:12:06.372150,ACC491974,ACC391974,25.38,transfer,travel,New York,pos,False,,,1.35,14,0.39,card,237.2.15.147,D5867906
T101782,2023-10-16T07:42:13.007415,ACC679148,ACC128803,1173.33,deposit,restaurant,London,pos,False,,,-0.4,14,0.83,UPI,87.1.66.151,D2608811
T101783,2023-02-13T10:34:26.076795,ACC433291,ACC957857,1288.79,deposit,online,Dubai,mobile,False,,,1.25,4,0.33,ACH,83.169.190.81,D5102738
T101784,2023-09-12T07:42:42.558695,ACC792751,ACC931712,1011.41,deposit,restaurant,Berlin,pos,False,,,-0.48,9,0.74,UPI,156.254.207.89,D6701944
T101785,2023-10-01T05:17:30.338470,ACC308118,ACC724756,28.04,transfer,retail,London,mobile,False,,,-0.55,11,0.78,card,166.163.222.92,D8767965
T101786,2023-06-13T06:00:55.239562,ACC678985,ACC664451,249.83,withdrawal,online,New York,web,False,,,0.8,19,0.02,card,121.10.130.183,D9953106
T101787,2023-11-22T20:13:54.412543,ACC107332,ACC841027,7.6,payment,travel,Dubai,mobile,False,,,-0.08,5,0.18,wire_transfer,112.188.168.151,D7114714
T101788,2023-08-06T20:12:49.218882,ACC147390,ACC441820,20.72,transfer,online,Singapore,atm,False,,,-1.37,3,0.11,UPI,96.229.114.9,D6124603
T101789,2023-10-05T11:18:07.389601,ACC531674,ACC249732,113.97,payment,grocery,Toronto,mobile,False,,,0.03,13,0.0,card,182.237.19.55,D6849049
T101790,2023-08-29T20:26:47.699252,ACC290352,ACC221934,81.4,withdrawal,utilities,Dubai,pos,False,,,1.2,9,0.46,card,36.66.116.3,D9318849
T101791,2023-04-13T14:29:10.526227,ACC876442,ACC222507,490.09,withdrawal,other,Tokyo,pos,False,,,0.06,11,0.7,card,24.112.108.248,D9708196
T101792,2023-09-05T03:14:41.513202,ACC638301,ACC483249,40.04,payment,travel,Sydney,web,False,,,-0.59,19,0.01,UPI,2.240.121.254,D5774244
T101793,2023-08-14T10:34:27.870867,ACC990925,ACC920988,18.61,transfer,grocery,Toronto,pos,False,,,0.45,10,0.28,wire_transfer,22.231.206.87,D8147819
T101794,2023-02-20T06:26:04.013507,ACC908646,ACC460038,12.53,transfer,utilities,Sydney,pos,False,,,0.48,13,0.03,wire_transfer,132.127.174.107,D9652424
T101795,2023-05-02T01:27:17.525191,ACC767765,ACC845158,752.8,deposit,other,Dubai,atm,False,,,-0.02,15,0.51,wire_transfer,114.254.168.213,D2208687
T101796,2023-05-19T18:55:48.526224,ACC424460,ACC963828,346.13,withdrawal,grocery,New York,pos,False,,,1.01,4,0.81,ACH,238.238.198.48,D4243122
T101797,2023-04-26T10:48:49.678215,ACC773100,ACC756846,1458.41,deposit,other,Berlin,pos,False,,,0.38,5,0.19,ACH,164.144.6.120,D4172410
T101798,2023-05-30T23:05:23.937013,ACC733355,ACC456586,61.81,withdrawal,restaurant,New York,web,False,,,3.43,5,0.93,ACH,201.161.100.81,D8694043
T101799,2023-03-29T17:56:29.970020,ACC803564,ACC845469,34.37,transfer,travel,Sydney,pos,False,,,2.08,9,0.59,ACH,27.96.71.65,D5121609
T101800,2023-04-09T09:15:49.189110,ACC178471,ACC406204,50.9,payment,restaurant,New York,web,False,,,-0.36,15,0.99,wire_transfer,21.76.18.20,D7896665
T101801,2023-02-11T18:39:50.962087,ACC177220,ACC304012,336.96,payment,grocery,Sydney,atm,False,,,0.85,16,0.8,wire_transfer,56.81.55.127,D2564371
T101802,2023-12-16T07:23:40.225635,ACC600809,ACC809886,1722.8,deposit,online,Toronto,mobile,False,,,-0.04,5,0.17,UPI,76.121.13.186,D7479416
T101803,2023-04-19T14:18:25.242247,ACC684536,ACC828733,49.95,transfer,utilities,New York,atm,False,,,-0.47,12,0.32,wire_transfer,174.170.26.64,D7843257
T101804,2023-03-19T21:16:29.341106,ACC549528,ACC106938,1.0,payment,other,Singapore,atm,False,,,0.06,14,0.86,ACH,98.31.134.210,D1593337
T101805,2023-01-11T21:04:12.808479,ACC828006,ACC877865,288.47,withdrawal,online,Dubai,web,False,,,0.54,19,0.02,UPI,94.76.31.227,D7283482
T101806,2023-12-14T05:20:33.388536,ACC124498,ACC519861,349.76,deposit,other,New York,pos,False,,,1.58,11,0.68,UPI,88.19.28.106,D4502832
T101807,2023-04-04T01:58:41.957100,ACC134775,ACC579299,31.62,payment,other,Tokyo,mobile,False,,,0.24,6,0.73,UPI,99.121.118.37,D3643272
T101808,2023-07-31T11:12:17.826187,ACC921241,ACC780314,580.99,withdrawal,travel,New York,atm,False,,,0.42,6,0.92,ACH,21.28.64.74,D9571611
T101809,2023-03-27T16:36:01.669995,ACC566062,ACC884961,6.5,transfer,entertainment,Singapore,mobile,False,,,0.07,10,0.62,wire_transfer,165.251.227.85,D3437617
T101810,2023-01-23T22:20:31.481391,ACC258047,ACC266492,1322.69,deposit,travel,Tokyo,pos,False,,,0.63,14,0.37,card,165.70.138.251,D7851007
T101811,2023-01-06T13:06:52.856315,ACC537210,ACC958231,867.69,deposit,online,Sydney,pos,False,,,-0.45,9,0.92,ACH,175.90.185.236,D4649361
T101812,2023-06-15T22:42:19.659127,ACC828631,ACC362781,2.02,payment,other,Sydney,mobile,False,,,1.54,20,0.27,UPI,162.245.239.234,D1886805
